gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds
4202227127,0,25265,3480,43,8.6,295,44,0,11,13,16,49,5,0,0,1,0,0,1,0,0,0,0,1,28173,5408,47,9.4,332,88,0,13,11,7,33,1,1,0,3,1,2,0,0,1,1,1
4127778258,0,62216,2936,70,14,291,58,0,41,62,61,43,1,0,0,3,3,0,0,1,0,0,0,1,72072,8682,79,15.8,371,102,0,62,41,58,44,0,1,1,7,3,1,3,1,1,3,0
4185974292,1,31071,6734,49,9.8,399,88,0,15,10,20,31,15,1,0,2,0,1,1,0,0,1,1,0,24807,1647,44,8.8,330,72,0,10,15,14,36,5,0,0,0,0,0,0,0,1,1,0
4258850345,1,28024,5539,47,9.4,372,64,0,13,8,17,42,9,1,0,1,0,1,0,0,0,0,1,0,23292,2070,45,9,300,67,0,8,13,8,36,9,0,0,0,0,0,0,0,1,1,0
4081641021,0,25581,3591,46,9.2,372,102,0,8,4,13,128,6,1,0,1,1,0,0,0,0,1,1,1,24273,2553,46,9.2,366,90,0,4,8,5,30,7,0,0,1,0,0,1,0,1,1,0
4063815315,1,29757,2377,47,9.4,408,89,0,13,4,22,30,6,1,0,1,0,1,0,0,1,2,1,0,22848,2528,43,8.6,358,79,0,4,13,6,37,6,0,0,1,0,0,1,0,0,0,0
4181780118,0,21298,2153,43,8.6,274,55,0,6,15,4,55,3,0,0,0,0,0,0,0,0,0,0,1,29572,6707,48,9.6,387,71,0,15,6,15,23,21,1,0,2,0,1,1,0,0,0,1
4077446822,1,21458,2868,43,8.6,359,76,0,1,11,0,37,7,0,0,0,0,0,0,0,0,0,0,0,26203,5998,48,9.6,354,83,0,11,1,14,35,14,1,0,2,1,1,0,0,1,2,1
4142458567,1,26725,3705,48,9.6,378,96,0,11,4,10,35,7,0,0,1,0,0,1,0,1,2,0,0,24395,3695,47,9.4,392,83,0,4,11,5,24,11,1,0,1,0,1,0,0,0,0,1
4065912542,0,24642,2282,43,8.6,258,68,0,12,25,10,30,5,0,0,0,0,0,0,0,0,0,0,1,32221,4846,49,9.8,324,57,0,25,12,27,29,6,1,0,1,0,0,1,0,1,1,0
4097369871,1,30414,3649,48,9.6,385,60,0,16,9,21,32,10,1,0,1,0,0,1,0,1,1,1,0,24532,2062,44,8.8,356,74,0,9,16,8,28,6,0,0,1,1,0,0,0,0,0,0
3969443602,1,30940,4160,47,9.4,399,94,0,11,6,18,44,8,1,0,3,2,1,0,0,0,0,1,0,27315,2683,47,9.4,413,102,0,6,11,12,37,11,0,0,1,0,0,1,0,1,1,0
4071155518,0,26498,4048,45,9,390,77,0,7,4,11,74,13,1,0,2,0,1,1,0,0,0,1,1,25032,4117,46,9.2,391,82,0,4,7,4,68,12,0,0,1,0,0,1,0,1,1,0
4120438604,1,28270,5955,49,9.8,381,91,0,15,6,14,29,13,0,0,0,0,0,0,0,1,2,0,0,23288,2603,46,9.2,344,76,0,6,15,8,31,7,0,0,0,0,0,0,0,0,0,0
4115195745,0,22272,2007,44,8.8,329,70,0,5,19,7,31,1,0,0,0,0,0,0,0,0,0,0,1,31160,6510,51,10.2,403,108,0,19,5,10,27,16,1,0,2,0,1,1,0,1,2,1
4064864133,1,25281,1296,45,9,375,83,0,8,8,5,33,8,0,0,0,0,0,0,0,1,1,1,0,25609,6194,46,9.2,406,77,0,8,8,17,33,15,1,0,1,0,1,0,0,0,0,0
4124632986,0,27215,1775,44,8.8,393,57,0,10,8,9,34,9,1,0,1,0,1,0,0,0,0,1,1,24633,1388,46,9.2,345,91,0,8,10,7,29,10,0,0,1,0,0,1,0,1,1,0
3767592910,1,29474,3316,48,9.6,357,84,0,18,12,21,41,17,1,0,1,0,0,1,0,1,2,0,0,27208,3133,46,9.2,353,58,0,12,18,11,36,13,0,0,1,0,0,1,0,0,0,1
4083214368,1,30303,4303,47,9.4,357,93,0,18,12,21,60,9,1,0,2,1,0,1,0,0,1,0,0,24569,4054,43,8.6,286,54,0,12,18,23,47,3,0,0,0,0,0,0,0,1,1,1
4224247868,0,20144,4594,38,7.6,231,48,0,5,16,5,16,6,0,0,0,0,0,0,0,0,0,0,1,32312,7247,50,10,340,110,0,16,5,18,53,6,1,1,7,5,1,1,1,1,1,1
4116768833,0,22356,871,44,8.8,307,88,0,4,8,6,71,7,0,0,1,0,0,1,0,0,0,0,1,26606,1978,47,9.4,383,101,0,8,4,4,61,12,1,0,2,1,1,0,0,1,2,1
4157139013,0,22115,1800,45,9,355,85,0,1,13,2,24,10,0,0,1,1,0,0,0,0,0,1,1,29447,1777,49,9.8,412,92,0,13,1,17,50,9,1,0,3,1,1,1,0,1,1,0
4096321635,0,24725,2585,45,9,274,80,0,12,24,13,62,5,0,0,0,0,0,0,0,0,0,0,1,30425,4855,47,9.4,335,55,0,24,12,35,64,7,1,0,2,0,1,1,0,1,1,0
4101040233,1,32348,2783,49,9.8,324,72,0,28,8,35,66,12,0,0,1,1,0,0,0,1,1,0,0,22903,1598,42,8.4,299,75,0,8,28,10,84,11,1,0,1,0,0,1,0,0,0,0
4217432176,0,28638,1345,44,8.8,373,88,0,11,24,16,35,8,0,0,0,0,0,0,0,0,0,1,1,32673,4707,50,10,348,63,0,24,11,31,24,11,1,0,2,1,0,1,0,1,1,0
4146129088,1,29152,3007,50,10,352,96,0,17,9,11,22,4,0,0,1,0,0,1,0,1,2,0,0,22573,2328,43,8.6,323,56,0,9,17,4,16,4,1,0,1,0,1,0,0,0,0,0
4086884544,0,21984,1499,44,8.8,368,73,0,2,7,6,75,10,0,0,0,0,0,0,0,1,1,0,1,27289,4344,47,9.4,416,90,0,7,2,3,63,13,1,0,3,2,1,0,0,0,1,1
3871926468,0,25784,3222,46,9.2,380,63,0,8,13,7,30,9,0,0,0,0,0,0,0,0,0,0,1,27647,2622,51,10.2,365,93,0,13,8,5,105,12,1,0,1,0,0,1,0,1,2,1
4133021973,1,33246,5318,48,9.6,362,83,0,24,11,38,39,12,1,0,3,0,2,1,0,0,0,1,0,23825,2015,41,8.2,292,47,0,11,24,11,34,8,0,0,0,0,0,0,0,1,1,0
4084263190,0,24071,2876,44,8.8,347,79,0,5,10,6,36,12,1,0,1,1,0,0,0,0,0,1,1,26779,4904,48,9.6,402,106,0,10,5,10,35,11,0,0,1,0,0,1,0,1,2,0
4153993516,0,27283,2788,47,9.4,356,70,0,12,19,15,36,6,0,0,0,0,0,0,0,0,0,0,1,28921,3835,48,9.6,327,100,0,19,12,19,28,14,0,0,0,0,0,0,0,1,2,1
4174965039,1,33333,2418,47,9.4,338,83,0,24,5,46,33,8,0,0,2,1,0,1,0,1,1,1,0,20251,4199,37,7.4,285,28,0,5,24,7,105,6,1,0,2,1,1,0,0,0,0,0
4140886330,0,25167,1907,45,9,345,80,0,8,12,8,36,8,1,0,1,0,1,0,0,0,0,1,1,25964,4044,46,9.2,339,78,0,12,8,18,41,9,0,0,0,0,0,0,0,1,2,0
3868256575,1,26258,1798,46,9.2,346,77,0,10,11,11,42,11,0,0,0,0,0,0,0,0,0,1,0,27570,3555,48,9.6,401,71,0,11,10,9,40,16,1,0,2,0,1,1,0,1,1,0
4168673597,0,24508,1663,43,8.6,323,93,0,7,15,8,29,13,0,0,0,0,0,0,0,0,0,0,1,29456,2851,47,9.4,376,71,0,15,7,21,32,12,1,0,2,0,1,1,0,1,1,1
4052281676,1,29970,4330,49,9.8,349,88,0,16,14,15,34,9,1,0,2,0,2,0,0,0,0,1,0,27432,4052,45,9,374,65,0,14,16,15,30,11,0,0,0,0,0,0,0,1,2,0
4129876357,1,36286,2828,50,10,390,88,0,29,8,29,22,7,0,0,3,1,1,1,0,1,2,0,0,23473,2488,42,8.4,250,72,0,8,29,12,31,4,1,0,1,0,1,0,0,0,0,0
4039174549,0,21564,1974,42,8.4,331,67,0,4,15,5,39,18,0,0,0,0,0,0,0,0,0,0,1,30217,6304,51,10.2,387,136,0,15,4,21,56,12,1,0,1,0,1,0,0,1,2,1
4114672031,1,31271,3205,49,9.8,343,55,0,24,6,30,36,9,1,0,3,1,2,0,0,0,0,1,0,23266,3291,43,8.6,326,61,0,6,24,3,20,9,0,0,1,0,0,1,0,1,1,0
4219529637,0,24467,3807,41,8.2,255,59,0,13,20,20,23,9,0,0,0,0,0,0,0,0,0,1,1,28947,6966,46,9.2,264,78,0,20,13,40,91,5,1,0,1,0,0,1,0,1,1,0
4068534739,0,25619,5189,43,8.6,350,61,0,10,14,11,34,14,1,0,1,1,0,0,0,0,0,1,1,26988,3528,47,9.4,375,72,0,14,10,18,33,11,0,0,0,0,0,0,0,1,1,0
4113099222,1,30757,4842,47,9.4,371,84,0,19,15,20,36,16,1,0,1,0,0,1,0,1,2,1,0,27410,3435,47,9.4,313,86,0,15,19,18,71,15,0,0,1,0,1,0,0,0,0,0
4136167895,0,25355,4995,46,9.2,362,67,0,9,9,17,23,8,0,0,0,0,0,0,0,0,0,0,1,25210,3105,45,9,374,96,0,9,9,7,32,9,0,0,0,0,0,0,0,1,2,1
3497060869,0,28168,1675,47,9.4,382,77,0,12,18,9,39,10,0,0,0,0,0,0,0,0,0,1,1,28995,3016,49,9.8,370,98,0,18,12,11,42,10,0,0,0,0,0,0,0,1,1,0
4157139463,0,27289,2064,46,9.2,349,69,0,14,12,14,76,9,0,0,0,0,0,0,0,1,2,1,1,26288,6698,47,9.4,341,73,0,12,14,9,62,10,0,0,0,0,0,0,0,0,0,0
4005095972,0,24893,1913,43,8.6,367,60,0,10,18,10,28,5,0,0,0,0,0,0,0,0,0,0,1,28281,4881,47,9.4,339,71,0,18,10,29,39,15,0,0,0,0,0,0,0,1,2,1
4160285250,0,27694,2344,46,9.2,318,57,0,18,11,20,30,5,0,0,0,0,0,0,0,0,0,1,1,27177,3240,46,9.2,321,83,0,11,18,12,34,7,1,0,1,0,0,1,0,1,2,0
4196985435,0,23171,3031,44,8.8,384,90,0,3,7,4,36,16,0,0,0,0,0,0,0,0,0,1,1,26346,3396,48,9.6,404,103,0,7,3,8,138,12,1,0,1,0,0,1,0,1,1,0
4118866534,0,28415,4149,44,8.8,264,58,0,16,7,27,43,15,1,0,1,0,0,1,0,1,2,1,1,25212,4663,44,8.8,340,106,0,7,16,11,109,19,0,0,0,0,0,0,0,0,0,0
4075350650,1,30893,3720,50,10,403,114,0,15,6,25,29,13,1,0,3,1,0,2,0,1,2,1,0,24213,3648,45,9,388,72,0,6,15,12,31,6,0,0,0,0,0,0,0,0,0,0
4083739273,1,33420,6585,49,9.8,399,97,0,15,10,20,36,14,1,0,3,1,1,1,0,0,0,1,0,24471,2273,45,9,343,73,0,10,15,10,31,10,0,0,0,0,0,0,0,1,2,0
4128303756,1,30649,7749,46,9.2,397,74,0,11,2,9,28,7,1,0,5,2,2,1,0,1,1,1,0,20859,4199,40,8,333,62,0,2,11,2,23,6,0,0,1,1,0,0,0,0,0,0
4222675610,0,47122,5457,73,14.6,177,0,0,32,33,66,6,0,0,0,1,1,0,0,0,0,0,0,1,47494,2494,72,14.4,171,0,0,33,32,71,0,0,1,1,2,2,0,0,1,0,0,0
4201704091,1,26030,1547,45,9,335,52,0,12,17,10,22,7,0,0,1,0,1,0,0,0,0,1,0,29198,2440,47,9.4,355,92,0,17,12,15,31,10,1,0,1,1,0,0,0,1,1,0
4087409313,0,30791,2773,47,9.4,416,96,0,15,16,18,33,4,1,0,2,0,1,1,0,1,1,1,1,28784,2444,48,9.6,364,70,0,16,15,24,29,10,0,0,0,0,0,0,0,0,1,0
4154518187,1,27322,3417,47,9.4,307,68,0,14,13,14,74,14,1,0,1,0,1,0,0,0,0,1,0,27074,3494,46,9.2,390,69,0,13,14,16,70,14,0,0,0,0,0,0,0,1,1,0
4103137975,1,23552,2096,43,8.6,337,60,0,8,9,13,34,14,0,0,0,0,0,0,0,0,0,0,0,24536,3746,43,8.6,336,88,0,9,8,13,29,15,0,0,0,0,0,0,0,1,1,0
4183878364,1,36320,11385,52,10.4,251,136,0,58,2,47,31,0,1,0,5,1,2,2,0,1,1,0,0,12493,793,32,6.4,77,0,0,2,58,3,133,1,0,1,3,1,1,1,2,0,0,0
4220054275,1,32631,3181,48,9.6,421,86,0,14,6,19,62,13,0,0,4,2,1,1,0,1,2,1,0,23910,1980,43,8.6,333,75,0,6,14,10,34,11,1,0,1,0,1,0,0,0,0,0
4116245288,1,26407,5517,47,9.4,351,75,0,14,5,16,29,16,0,0,0,0,0,0,0,0,0,0,0,23185,3980,43,8.6,347,80,0,5,14,6,31,10,1,0,1,0,1,0,0,1,2,1
4067486512,1,31440,6900,48,9.6,362,56,0,23,8,31,32,5,1,0,1,0,0,1,0,0,0,0,0,23492,2240,43,8.6,283,80,0,8,23,8,68,9,0,0,1,0,1,0,0,1,1,0
4087409467,0,24030,2755,43,8.6,336,65,0,10,8,16,85,7,0,0,0,0,0,0,0,0,1,0,1,25904,4862,45,9,390,100,0,8,10,19,31,10,1,0,1,0,1,0,0,1,1,1
4067486552,1,23850,3220,42,8.4,274,71,0,12,17,10,31,6,0,0,0,0,0,0,0,0,0,0,0,26477,3592,45,9,332,77,0,17,12,18,28,10,0,0,0,0,0,0,0,1,1,0
4130401128,1,26833,4603,48,9.6,365,95,0,11,6,14,26,5,0,0,0,0,0,0,0,0,0,1,0,23442,4157,44,8.8,340,78,0,6,11,9,57,3,0,0,0,0,0,0,0,1,2,0
4070632328,1,30873,7013,50,10,413,85,0,17,7,21,27,15,0,0,2,1,1,0,0,1,2,1,0,23875,2155,46,9.2,368,86,0,7,17,7,54,7,1,0,1,0,0,1,0,0,0,0
4084263952,0,24317,1434,43,8.6,312,61,0,8,11,13,32,5,1,0,1,0,1,0,0,0,0,1,1,27422,4087,45,9,369,70,0,11,8,17,32,10,0,0,2,0,0,2,0,1,2,0
4186500156,0,24519,2499,42,8.4,299,64,0,9,17,13,25,9,1,0,1,0,0,1,0,0,0,1,1,29240,5050,49,9.8,362,96,0,17,9,21,104,12,0,0,1,0,0,1,0,1,1,0
4079545405,0,26538,4043,45,9,315,64,0,14,10,23,39,12,0,0,0,0,0,0,0,0,0,0,1,25574,1364,46,9.2,346,87,0,10,14,9,30,14,1,0,2,0,1,1,0,1,2,1
3971542106,0,30234,3480,47,9.4,349,60,0,14,21,17,33,7,1,0,1,0,1,0,0,0,0,0,1,31720,3793,51,10.2,365,77,0,21,14,23,39,4,0,0,2,1,0,1,0,1,2,0
4091604072,1,28640,1462,43,8.6,367,59,0,15,14,24,30,6,1,0,2,0,1,1,0,1,1,0,0,26968,6773,44,8.8,348,68,0,14,15,26,76,9,0,0,0,0,0,0,0,0,1,1
4105759849,0,34142,5317,56,11.2,99,0,0,12,32,29,5,0,0,0,0,0,0,0,0,0,0,0,1,41882,12097,65,13,110,0,0,32,12,90,0,0,1,1,4,4,0,0,1,0,0,0
4158712945,0,25868,3238,44,8.8,295,68,0,13,8,27,34,11,0,0,0,0,0,0,0,0,1,0,1,24562,1907,43,8.6,299,83,0,8,13,10,30,9,1,0,1,0,1,0,0,1,1,1
4160810114,0,21620,4145,41,8.2,300,88,0,4,6,4,37,5,0,0,0,0,0,0,0,0,0,0,1,25891,3174,45,9,374,99,0,6,4,6,32,7,1,0,1,1,0,0,0,1,2,1
4103138484,1,28812,2662,48,9.6,364,82,0,16,11,26,42,11,0,0,0,0,0,0,0,1,1,1,0,26308,1518,46,9.2,338,72,0,11,16,14,35,12,1,0,1,0,0,1,0,0,0,0
4153470133,1,28565,3875,48,9.6,360,104,0,14,8,24,68,8,0,0,1,0,1,0,0,1,1,0,0,26210,3965,45,9,358,82,0,8,14,7,62,9,1,0,1,0,1,0,0,0,1,0
3966823619,1,29258,1833,48,9.6,358,89,0,11,4,12,33,11,0,0,1,1,0,0,0,1,1,1,0,22490,3830,44,8.8,320,90,0,4,11,8,34,10,1,0,2,0,1,1,0,0,0,0
4123061460,0,29435,5177,45,9,297,73,0,18,15,17,27,10,1,0,1,0,1,0,0,0,0,0,1,27332,1507,45,9,270,62,0,15,18,22,105,3,0,0,2,0,0,2,0,1,2,1
4009815262,1,28720,4840,49,9.8,361,83,0,15,4,17,67,13,0,0,1,0,0,1,0,0,0,1,0,22498,2053,43,8.6,366,75,0,4,15,3,42,19,1,0,1,0,1,0,0,1,1,0
4088458465,1,30545,2410,49,9.8,397,97,0,14,2,18,36,13,1,0,1,1,0,0,0,1,2,1,0,19689,2114,40,8,300,63,0,2,14,1,34,12,0,0,1,0,0,1,0,0,0,0
4149800196,0,28071,5936,47,9.4,380,87,0,10,9,10,41,15,1,0,1,1,0,0,0,0,0,0,1,26076,3136,44,8.8,302,77,0,9,10,14,38,14,0,0,2,1,1,0,0,1,2,1
4153470229,1,26736,4017,44,8.8,347,72,0,10,12,15,34,9,1,0,1,0,0,1,0,0,0,1,0,26663,1528,48,9.6,390,79,0,12,10,15,29,7,0,0,0,0,0,0,0,1,2,0
4139838793,0,26059,5494,46,9.2,330,82,0,12,12,13,78,9,0,0,0,0,0,0,0,0,0,0,1,25334,2337,45,9,285,82,0,12,12,11,35,17,1,0,1,0,1,0,0,1,1,0
3974688103,1,32706,2761,50,10,380,72,0,19,9,19,38,13,1,0,3,1,1,1,0,0,1,1,0,25820,3605,46,9.2,326,96,0,9,19,7,38,8,0,0,0,0,0,0,0,1,1,0
4189121904,1,25010,3755,48,9.6,378,100,0,6,8,10,149,10,0,0,0,0,0,0,0,0,0,0,0,26520,3880,48,9.6,411,83,0,8,6,7,32,8,1,0,2,0,1,1,0,1,2,1
4095798655,0,24622,2512,43,8.6,298,52,0,11,16,18,37,5,0,0,1,0,0,1,0,0,0,0,1,29451,3926,47,9.4,347,80,0,16,11,20,37,10,1,0,1,0,1,0,0,1,1,1
4157140358,1,71818,5835,70,14,314,51,0,63,40,88,18,5,1,1,4,3,1,0,1,1,1,0,0,63688,2765,65,13,281,54,0,40,63,39,50,4,0,0,8,2,3,3,1,0,1,0
4090555811,1,29291,3176,46,9.2,308,74,0,20,8,28,44,7,1,0,2,0,1,1,0,1,2,0,0,23256,3556,41,8.2,309,64,0,8,20,10,23,5,0,0,0,0,0,0,0,0,0,1
4085312945,1,24783,4068,45,9,356,113,0,8,8,6,60,11,0,0,0,0,0,0,0,1,1,1,0,24039,3564,44,8.8,390,64,0,8,8,14,32,15,0,0,0,0,0,0,0,0,0,0
4000378290,1,26981,1066,39,7.8,249,0,0,13,11,25,17,2,1,0,4,1,1,2,0,0,0,0,0,25794,2100,43,8.6,238,95,0,11,13,10,20,1,0,0,3,1,1,1,0,1,1,0
4101041595,1,25483,2908,44,8.8,316,72,0,14,11,12,31,10,0,0,0,0,0,0,0,1,1,1,0,25906,3676,46,9.2,339,74,0,11,14,13,31,12,0,0,0,0,0,0,0,0,0,0
4191743453,1,22493,3378,41,8.2,277,47,0,6,2,5,19,0,1,1,6,2,1,3,1,0,0,1,0,15655,2130,33,6.6,189,72,0,2,6,2,12,1,0,0,0,0,0,0,0,0,0,0
4148227575,0,25046,4511,44,8.8,385,104,0,6,13,8,31,14,0,0,0,0,0,0,0,0,0,0,1,28471,3465,46,9.2,356,76,0,13,6,16,40,8,1,0,2,1,0,1,0,1,2,1
4081643006,0,24873,2608,45,9,338,54,0,8,16,9,35,12,0,0,0,0,0,0,0,1,1,0,1,29626,2091,49,9.8,379,78,0,16,8,21,34,12,1,0,3,1,1,1,0,0,0,1
4060147207,1,44402,3452,69,13.8,193,0,0,23,36,68,0,0,0,0,0,0,0,0,0,0,0,0,0,47772,6997,73,14.6,175,0,0,36,23,79,0,0,0,0,0,0,0,0,0,0,0,0
4017155644,0,24610,2985,44,8.8,322,66,0,9,10,15,38,18,0,0,0,0,0,0,0,0,0,0,1,29099,3314,47,9.4,371,103,0,10,9,12,46,16,1,0,3,1,1,1,0,1,2,1
4177063498,1,29816,2411,47,9.4,348,83,0,14,11,17,37,13,1,0,2,0,2,0,0,0,0,1,0,24099,3893,44,8.8,323,55,0,11,14,13,31,14,0,0,0,0,0,0,0,1,1,0
4101041742,1,27252,1081,47,9.4,352,91,0,14,9,22,38,12,0,0,0,0,0,0,0,1,2,1,0,25979,1040,44,8.8,367,80,0,9,14,9,30,8,1,0,1,0,1,0,0,0,0,0
3997232722,0,24439,2700,42,8.4,299,49,0,11,18,11,37,5,0,0,1,0,1,0,0,0,0,1,1,32393,1548,48,9.6,321,85,0,18,11,16,20,6,1,0,3,1,1,1,0,1,2,0
4023971421,1,27754,2084,47,9.4,347,78,0,17,10,18,49,13,0,0,0,0,0,0,0,1,2,0,0,26229,2579,46,9.2,348,76,0,10,17,12,47,15,1,0,1,1,0,0,0,0,0,1
3980979811,0,26736,4691,46,9.2,381,57,0,15,7,13,33,14,0,0,0,0,0,0,0,0,0,0,1,24441,2771,44,8.8,314,84,0,7,15,6,34,10,1,0,1,0,0,1,0,1,1,1
4097371749,0,4728,2153,12,2.4,21,12,0,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,1,5570,2770,14,2.8,58,16,0,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0
4091604593,0,25001,3481,45,9,386,79,0,7,5,12,33,5,0,0,0,0,0,0,0,0,0,1,1,22994,1621,47,9.4,389,95,0,5,7,7,31,13,0,0,0,0,0,0,0,1,1,0
4198035118,0,26853,3938,49,9.8,402,80,0,9,3,11,30,7,1,0,1,1,0,0,0,0,0,1,1,22366,3141,45,9,373,79,0,3,9,4,35,7,0,0,0,0,0,0,0,1,2,0
4185976496,0,25158,2992,47,9.4,327,85,0,9,14,11,65,14,0,0,0,0,0,0,0,0,1,1,1,28342,4117,49,9.8,418,73,0,14,9,16,66,12,1,0,1,0,0,1,0,1,1,0
4145606321,1,45656,4296,71,14.2,190,0,0,26,30,49,0,0,1,0,1,1,0,0,0,0,0,0,0,45999,1908,72,14.4,185,0,0,30,26,69,0,0,0,0,1,1,0,0,0,0,0,0
4257803993,1,25710,1655,45,9,311,56,0,13,8,10,213,4,0,0,0,0,0,0,0,0,0,0,0,23371,2421,44,8.8,308,56,0,8,13,11,29,5,0,0,0,0,0,0,0,1,1,0
4085313247,0,25214,2217,45,9,374,72,0,8,14,15,30,8,0,0,0,0,0,0,0,1,1,0,1,26996,4871,46,9.2,321,62,0,14,8,19,26,8,1,0,1,0,1,0,0,0,0,0
4086886119,0,25606,3296,45,9,386,83,0,10,12,7,45,7,0,0,0,0,0,0,0,1,1,0,1,26976,4196,46,9.2,360,80,0,12,10,23,32,9,0,0,0,0,0,0,0,0,1,0
4085313289,1,25760,3360,46,9.2,365,80,0,5,9,6,54,15,1,0,2,1,0,1,0,0,0,1,0,25547,5177,46,9.2,382,79,0,9,5,17,66,10,0,0,0,0,0,0,0,1,1,0
4147703568,1,33691,3016,48,9.6,313,75,0,26,12,32,33,5,0,0,2,1,0,1,0,0,0,0,0,23813,2783,40,8,213,73,0,12,26,26,93,6,1,0,1,0,1,0,0,1,1,1
4169199406,1,23568,2893,46,9.2,336,88,0,8,6,7,29,2,0,0,0,0,0,0,0,1,2,1,0,23765,4815,46,9.2,342,96,0,6,8,7,21,6,0,0,0,0,0,0,0,0,0,0
4119392093,0,23686,2592,46,9.2,410,68,0,6,8,7,68,8,0,0,0,0,0,0,0,0,1,0,1,25881,4151,46,9.2,393,100,0,8,6,10,26,13,1,0,1,1,0,0,0,1,1,1
4169199457,1,26335,3505,47,9.4,325,85,0,10,6,13,29,4,1,0,1,0,1,0,0,1,1,1,0,22358,1533,43,8.6,330,73,0,6,10,6,25,7,0,0,1,0,0,1,0,0,1,0
4123586420,1,65361,7726,69,13.8,346,64,0,51,35,49,58,3,1,0,6,2,1,3,0,1,3,0,0,58776,5731,62,12.4,320,57,0,35,51,38,39,5,0,0,2,0,2,0,0,0,0,0
4082167678,1,27054,3037,47,9.4,408,61,0,10,16,10,37,8,0,0,0,0,0,0,0,1,1,1,0,28270,7145,49,9.8,354,85,0,16,10,25,30,11,1,0,1,0,1,0,0,0,1,0
4075351950,0,22483,2626,43,8.6,359,86,0,4,9,8,31,8,0,0,0,0,0,0,0,1,1,0,1,27872,2822,47,9.4,386,100,0,9,4,11,95,8,1,0,3,1,1,1,0,0,0,1
4174442393,0,26537,2837,45,9,373,80,0,10,9,12,33,8,1,0,1,0,0,1,0,0,0,1,1,26099,2174,47,9.4,379,88,0,9,10,10,32,12,0,0,1,0,1,0,0,1,1,0
4205375388,0,46145,6440,70,14,160,0,0,26,32,56,0,5,0,0,1,1,0,0,0,0,0,0,1,46670,3835,72,14.4,175,0,0,32,26,63,45,0,1,0,2,2,0,0,0,0,0,0
4170248099,1,30258,2878,48,9.6,313,82,0,19,7,27,31,9,1,0,1,1,0,0,0,1,2,1,0,22885,1130,43,8.6,328,68,0,7,19,7,26,5,0,0,1,0,0,1,0,0,0,0
4159238093,1,28745,2440,48,9.6,305,75,0,18,17,22,33,10,0,0,0,0,0,0,0,0,0,0,0,27958,1723,45,9,300,67,0,17,18,17,30,8,0,0,0,0,0,0,0,1,2,1
4134072275,1,24841,2101,45,9,371,87,0,8,16,11,84,16,0,0,0,0,0,0,0,0,0,0,0,28555,2795,49,9.8,366,80,0,16,8,20,74,18,0,0,0,0,0,0,0,1,1,0
4116770824,1,66589,8979,70,14,359,38,0,47,37,48,83,5,1,1,6,5,1,0,1,0,0,0,0,58973,5958,66,13.2,304,92,0,37,47,38,53,3,0,0,3,0,2,1,0,1,3,0
4197511192,1,30472,6082,49,9.8,349,102,0,16,9,20,56,7,1,0,2,1,0,1,0,1,1,1,0,23933,2648,44,8.8,349,46,0,9,16,11,24,10,0,0,0,0,0,0,0,0,0,0
4071157813,0,26939,2046,45,9,323,81,0,10,9,12,32,6,1,0,2,0,2,0,0,0,1,1,1,25586,2191,45,9,389,65,0,9,10,11,29,12,0,0,0,0,0,0,0,1,1,0
4092129379,1,30508,4898,49,9.8,321,75,0,22,5,36,32,5,1,0,2,0,1,1,0,1,1,0,0,22955,1805,42,8.4,304,65,0,5,22,6,86,6,0,0,0,0,0,0,0,0,0,1
4171821202,1,28008,3985,44,8.8,364,55,0,13,13,19,34,7,1,0,2,1,0,1,0,0,0,1,0,25895,4705,44,8.8,282,66,0,13,13,19,103,8,0,0,1,0,1,0,0,1,1,0
3940610217,1,33649,3321,51,10.2,406,103,0,18,3,23,35,16,1,0,1,0,0,1,0,1,1,1,0,22987,1994,43,8.6,379,64,0,3,18,5,102,11,0,0,2,1,1,0,0,0,0,0
4128829628,1,30677,6517,50,10,118,0,0,17,10,48,18,0,1,0,1,1,0,0,0,0,0,0,0,27611,4191,48,9.6,96,0,0,10,17,24,3,0,0,0,0,0,0,0,0,0,0,0
4210618562,1,32891,4736,49,9.8,385,117,0,12,3,14,57,6,1,1,6,3,2,1,1,1,2,1,0,20697,2372,40,8,284,62,0,3,12,6,91,3,0,0,0,0,0,0,0,0,0,0
4177064138,1,33897,5457,50,10,389,70,0,26,5,35,29,7,1,0,4,3,0,1,0,1,1,1,0,23614,2549,44,8.8,314,75,0,5,26,6,31,3,0,0,0,0,0,0,0,0,0,0
